"CountryCode","SeriesCode","Year","DESCRIPTION",
"SYR","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2004","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2005","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2006","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2007","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TCD","BN.CAB.XOKA.CD","YR2009","Gap-filled with countries' balance of payments statistics.",
"TCD","BN.CAB.XOKA.CD","YR2007","Gap-filled with countries' balance of payments statistics.",
"TCD","BN.CAB.XOKA.CD","YR2008","Gap-filled with countries' balance of payments statistics.",
"TCD","BN.CAB.XOKA.CD","YR2006","Gap-filled with countries' balance of payments statistics.",
"TCD","BN.CAB.XOKA.CD","YR2005","Gap-filled with countries' balance of payments statistics.",
"TCD","DT.DFR.DPPG.CD","YR2007","Data include the effects of Enhanced HIPC Initiative.  ",
"TCD","DT.DOD.DECT.CD","YR2007","Data include the effects of Enhanced HIPC Initiative.  ",
"TGO","DT.DOD.DECT.CD","YR2008","Data include the effects of Paris Club debt restructuring agreement.",
"TGO","DT.DOD.DECT.CD","YR2009","Data include the effects of Paris Club debt restructuring agreement.",
"TGO","BN.CAB.XOKA.CD","YR2011","Gap-filled with countries' balance of payments statistics.",
"TGO","BM.GSR.TOTL.CD","YR2011","Gap-filled with countries' balance of payments statistics.",
"TGO","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TGO","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TJK","BN.CAB.XOKA.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"TJK","DT.DFR.DPPG.CD","YR2006","Data include the effects of MDRI.  ",
"TJK","DT.DOD.DECT.CD","YR2006","Data include the effects of MDRI.  ",
"TKM","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2004","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2005","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2006","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2007","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TKM","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TON","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"TZA","BM.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"TZA","BN.CAB.XOKA.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"TZA","DT.DFR.DPPG.CD","YR2006","Data include the effects of MDRI.  ",
"TZA","DT.DOD.DECT.CD","YR2006","Data include the effects of MDRI.  ",
"UGA","DT.DFR.DPPG.CD","YR2006","Data include the effects of MDRI.  ",
"UGA","DT.DOD.DECT.CD","YR2006","Data include the effects of MDRI.  ",
"UGA","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UGA","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UKR","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UKR","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2004","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2005","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2006","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2007","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"UZB","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VNM","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"VUT","BX.KLT.DINV.CD.DT","YR2008","Country data.",
"VUT","BX.KLT.DINV.CD.DT","YR2009","Country data.",
"WSM","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"WSM","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1970","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1971","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1972","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1973","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1974","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1975","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1976","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1977","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1978","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1979","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1980","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
